Date,價差,AVG-2XSIGMA,AVG-1XSIGMA,AVERAGE,AVG+1XSIGMA,AVG+2XSIGMA
2011-10-31,5.0546109510086445,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2011-11-30,5.080556253159603,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2011-12-31,5.013372583084001,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2012-01-31,4.266283911291631,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2012-02-29,4.537256985264217,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2012-03-31,4.203268837637846,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2012-04-30,4.321279713604967,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2012-05-31,4.770389754983461,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2012-06-30,5.023092453229365,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2012-07-31,4.900942260267593,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2012-08-31,4.517109503960478,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2012-09-30,4.272711754028627,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2012-10-31,4.266847172081829,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2012-11-30,4.553373705937332,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2012-12-31,4.362444508503892,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2013-01-31,2.979514737146057,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2013-02-28,3.792846396131305,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2013-03-31,3.6950363353816993,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2013-04-30,3.892469175102396,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2013-05-31,3.550209451328586,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2013-06-30,3.3184634012243865,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2013-07-31,2.938733370088932,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2013-08-31,2.84233388619775,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2013-09-30,2.7833901148076365,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2013-10-31,2.979104143337066,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2013-11-30,2.789081190590997,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2013-12-31,2.6427098430118714,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2014-01-31,3.1067493603541765,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2014-02-28,2.8283113928880663,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2014-03-31,2.6918013222289,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2014-04-30,2.7402412038378055,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2014-05-31,2.8567085588898835,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2014-06-30,2.6961085517361805,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2014-07-31,2.7342722957106416,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2014-08-31,2.9336440091833085,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2014-09-30,2.7859946418627044,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2014-10-31,3.1054054054054054,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2014-11-30,2.7334933832867874,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2014-12-31,2.7703579860485714,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2015-01-31,2.3394672257314686,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2015-02-28,2.835579675343387,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2015-03-31,2.731657556045943,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2015-04-30,2.728728856980101,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2015-05-31,2.3624717873929493,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2015-06-30,2.161052355796483,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2015-07-31,2.1445216333833153,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2015-08-31,2.343849738790544,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2015-09-30,2.4925968802875937,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2015-10-31,2.339171075837743,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2015-11-30,1.9650226695247897,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2015-12-31,1.9725915251596824,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2016-01-31,2.482144263702625,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2016-02-29,2.7604900179582224,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2016-03-31,2.3850809861767104,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2016-04-30,2.3624081443865212,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2016-05-31,2.3903340514632903,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2016-06-30,2.531045496643298,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2016-07-31,2.578520793584314,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2016-08-31,2.510414641823473,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2016-09-30,2.498952722587582,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2016-10-31,2.4826813746287657,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2016-11-30,2.143160661250168,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2016-12-31,1.718525658430627,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2017-01-31,1.8099228758629589,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2017-02-28,1.8023376296366242,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2017-03-31,1.7573311024919511,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2017-04-30,2.003518118998069,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2017-05-31,1.9906742925529324,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2017-06-30,2.083641222848081,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2017-07-31,1.9601841815736925,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2017-08-31,2.108017115730676,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2017-09-30,2.0955023186405857,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2017-10-31,1.8647570764681025,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2017-11-30,1.8505801437635827,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2017-12-31,1.7240982757455874,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2018-01-31,1.42506607403159,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2018-02-28,1.3388890367544497,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2018-03-31,1.4311736477761707,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2018-04-30,1.5686996931247634,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2018-05-31,1.4709286702276643,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2018-06-30,1.5367841777551874,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2018-07-31,1.588625258324862,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2018-08-31,1.5803072038593515,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2018-09-30,1.4938824745821124,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2018-10-31,1.5558823529411767,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2018-11-30,1.7170256398957608,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2018-12-31,2.3267594096544624,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2019-01-31,2.8267534456355285,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2019-02-28,2.1740881690297615,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2019-03-31,2.222830191370837,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2019-04-30,2.108175264595817,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2019-05-31,2.328209403640533,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2019-06-30,2.620347522810077,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2019-07-31,2.8584812901561873,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2019-08-31,2.983980462141634,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2019-09-30,2.7565073054528337,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2019-10-31,2.8272050816696916,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2019-11-30,2.611392026711289,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2019-12-31,2.530336693361618,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2020-01-31,2.043142072510344,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2020-02-29,2.2849081706881176,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2020-03-31,3.5158497624615563,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2020-04-30,3.3454667570551644,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2020-05-31,2.923967012773945,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2020-06-30,2.4661622510670913,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2020-07-31,2.463075967891979,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2020-08-31,2.2558105400127566,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2020-09-30,2.238422629512061,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2020-10-31,2.0428611898017,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2020-11-30,1.82071668461777,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2020-12-31,1.617282907252707,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2021-01-31,2.520470937503503,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2021-02-28,1.748764674293579,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2021-03-31,1.668346226316183,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2021-04-30,1.701723710884991,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2021-05-31,1.9447480393265946,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2021-06-30,2.225673978841304,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2021-07-31,2.4455242690338945,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2021-08-31,2.5337733069612582,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2021-09-30,2.5761993022225256,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2021-10-31,2.5200410004100036,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2021-11-30,2.519156358733223,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2021-12-31,2.7627191404540827,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2022-01-31,2.566438907151663,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2022-02-28,2.5311707714376652,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2022-03-31,2.376901546647444,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2022-04-30,1.7139820833454786,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2022-05-31,1.9050998755886437,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2022-06-30,1.791075401561446,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2022-07-31,1.9720989867354928,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2022-08-31,1.642594754284723,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2022-09-30,1.3424595339182974,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2022-10-31,0.9123679060665357,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2022-11-30,0.6429211158849824,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2022-12-31,0.7954698149951298,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2023-01-31,0.8520176444654228,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2023-02-28,0.5239413601919614,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2023-03-31,0.7539445638248283,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2023-04-30,0.8387117005338407,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2023-05-31,0.7513342073046325,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2023-06-30,0.4192624765719586,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2023-07-31,0.1387722132471727,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2023-08-31,-0.030927152317881124,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2023-09-30,0.08885499373171779,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2023-10-31,-0.4101843722563654,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2023-11-30,-0.24649085495533818,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2023-12-31,0.08677618069815196,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2024-01-31,-0.061599360255897295,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2024-02-29,-0.38444529456771237,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2024-03-31,-0.5090377498149516,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2024-04-30,-0.7535554714123438,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2024-05-31,-0.766669142220572,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2024-06-30,-0.6920549927641098,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2024-07-31,-0.6887464387464384,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2024-08-31,-0.25597759306107726,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2024-09-30,-0.16001423994304043,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2024-10-31,-0.5850615114235498,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2024-11-30,-0.8708164689462667,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2024-12-31,-0.8934965034965034,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2025-01-31,-1.0788636363636361,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2025-02-28,-0.8976021314387213,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2025-03-31,-0.46757148303469354,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2025-04-30,-0.20833876221498393,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2025-05-31,-0.6234927866362945,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2025-06-30,-0.6899630996309964,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2025-07-31,-0.7941711614527143,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2025-08-31,-0.6680459770114942,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
2025-09-30,-0.5650764308567364,-0.7326426137935074,0.7039803169515662,2.1406032476966397,3.5772261784417134,5.013849109186786
