,SPX_Index,SXXP_Index,NKY_Index,MXMS_Index,SHCOMP_Index,TWSE_Index,投資級債,非投資級債,新興市場債,科技
2014-03-31,0.006932157358358504,-0.010975681912312796,-0.0008921189644681693,0.0131311516590924,-0.011183182236850442,0.024272013222865096,-0.0006792138835703971,0.005732228019463027,0.007825634747997154,0.0021341309717857497
2014-04-30,0.0062007968638175814,0.01070862373246384,-0.035320070435120976,0.0006536831665313603,-0.0034170951150491735,-0.006536124972879143,0.01131673740255076,0.009993409338348608,0.01095029373268807,0.002062512576296227
2014-05-31,0.021030282120013677,0.01879309834561549,0.022949348124420066,0.03856463856914383,0.006343893823302693,0.03235761149481764,0.0059224696430350285,0.008448835603721332,0.02647116384698123,0.03490687595173951
2014-06-30,0.019058313448431896,-0.0069137810829653645,0.03620190290301384,0.022925929942522405,0.0044693712721526335,0.03494525617816824,0.007277123294450596,0.011259514012276567,0.006923969090925673,0.022653407712830448
2014-07-31,-0.015079863077291922,-0.017170771660913853,0.030251086590907583,0.02837029812136893,0.07480983260973462,-0.008220954384455692,-0.009013679359180236,-0.013186339235368948,-0.0011592326659427606,0.014008791069790996
2014-08-31,0.03765532172769026,0.017887437126104855,-0.012558919950809155,0.008742268041237233,0.0071031385897830646,0.012926356693162777,0.0054829512168198405,0.005804466241668557,0.008321657679442271,0.03678350901266125
2014-09-30,-0.015513859147336717,0.0031578947368420263,0.04855428896327241,-0.05958220914070811,0.06615100126285411,-0.04973893286224329,-0.027905855509494273,-0.025474629018686128,-0.014831245178912246,-0.007504775082341985
2014-10-31,0.023201456175308888,-0.01830476856709795,0.014853909353065964,0.014214610184963838,0.02382026084344746,0.0008743247402676069,0.00013873326557085026,0.0060925995825576035,0.012019720385017087,0.016592920353982372
2014-11-30,0.024533584400783015,0.031027315914489373,0.06373250248571938,0.0015644086321069395,0.10852796777757678,0.023665256786810973,-0.00365077964865902,-0.007333615476971126,-0.0038332393688402335,0.04968175652510925
2014-12-31,-0.004188512062527794,-0.013563714902807722,-0.0005200502868007995,-0.021140020540910687,0.20569397670747547,0.013073695324447687,-0.006885412440599454,-0.023853199258201473,-0.025169321179938725,-0.01739562624254473
2015-01-31,-0.031040847054252363,0.07155368716062349,0.012814334267198468,0.02369502491912212,-0.00751697696030329,0.0058717603247357975,-0.001581709731621932,-0.00948688172889548,0.005232698749305519,-0.03906351615001096
2015-02-28,0.054892505726845675,0.06854651954774549,0.06356937919781114,0.023360095661086433,0.031130436028573794,0.027792405609539106,-0.008097467098075246,0.024860312729165102,0.011805511168800305,0.07894182758828132
2015-03-31,-0.017396056070325572,0.012977741516024599,0.02176036310361673,0.0028168426323915696,0.13219212863595864,-0.0037060516934972476,-0.009638848947277677,-0.008551303760139866,0.005798248593091778,-0.03385790552125
2015-04-30,0.008520762709815388,-0.0038006544173169177,0.01629719180360878,0.06885000312103373,0.18510530833408256,0.024368795924242903,0.010634928859273774,0.0248658989952005,0.018227017741632514,0.02279547553093253
2015-05-31,0.010491438545008114,0.010308496930190314,0.05343952180352374,-0.028635390305625896,0.03829405930897378,-0.01211602792246469,-0.017879118885411768,-0.0005233803830490376,0.0006407619721635185,0.020439541838289242
2015-06-30,-0.0210117728564716,-0.046415084902593384,-0.01592265776401003,-0.04767630613839957,-0.07253698383951923,-0.03896992805948207,-0.004379976581323176,-0.011236660902831121,-0.014154016112373186,-0.04369582947429537
2015-07-31,0.01974203993000856,0.03949542367102876,0.01727192446232495,-0.07497895622895623,-0.14343351829762396,-0.07054366503557863,0.0022405279275003642,-0.003078423625699287,0.0012952427778564997,0.02924255565192255
2015-08-31,-0.06258080462392579,-0.08471882332164393,-0.08232889196336801,-0.09365971290124442,-0.12493814355608024,-0.05659558655517272,0.0011635342940457772,-0.012488771081314841,-0.012706379118548824,-0.05815766189626837
2015-09-30,-0.026442819620927094,-0.04140136166928532,-0.07952841854733173,-0.017670682730923648,-0.04778685870743038,0.0007730962504830519,0.005096483633503698,-0.022192501632090012,-0.012587820273220768,-0.01054248307536317
2015-10-31,0.08298307838940033,0.07965034361790857,0.09747730494618434,0.07719235486508591,0.10802572866323246,0.045600666891571384,0.002112020207271524,0.030112482797670027,0.026885263277998766,0.10666867606058336
2015-11-30,0.0005049630655584725,0.026526753136069336,0.03481457415199851,-0.033066869084612316,0.01857882237748254,-0.027319561718010976,-0.016556212162987468,-0.018548833888514138,-0.0026664630688573226,0.005937385099342276
2015-12-31,-0.017530198374358763,-0.050904184936304886,-0.03614437697588613,-0.00986188455216741,0.02721799033785577,0.002097202008025656,0.0053154455565313586,-0.019405313125606383,-0.014002305152593448,-0.02329800051442423
2016-01-31,-0.05073534448173622,-0.06435034580793308,-0.07961716344317527,-0.07318946507767399,-0.22648792856654443,-0.023128881298527415,0.008665973810958969,-0.014888244231564055,-0.00027163313976353296,-0.04895492598547437
2016-02-29,-0.004128355255019978,-0.024395944722003016,-0.0851418231221065,-0.0137674766754885,-0.018125730566920017,0.03265109186871795,0.022267542374591602,0.006499882638291173,0.014396780213052953,-0.015346274921301115
2016-03-31,0.0659911087189411,0.010840919980833696,0.045667995277897555,0.11311395424482251,0.11753663254065616,0.039669914732331835,0.027022977954280943,0.050037604724786,0.03067441826397855,0.09101135236742006
2016-04-30,0.00269936982337593,0.011672690644071837,-0.005526691557265484,-0.013271642517959314,-0.021835171767510042,-0.04195964930135865,0.013301208360039483,0.03440614239404919,0.01759770650715513,-0.05468580421098337
2016-05-31,0.01532949208347456,0.017482722267775586,0.03413706307133357,-0.013647581441263545,-0.007387885066452826,0.018822139199560883,-0.013415158768984773,0.00032832319885199763,-7.697230312246931e-05,0.05275469640217578
2016-06-30,0.0009060735540973308,-0.05056842711181464,-0.09626120831007634,0.019566142067205528,0.004453791654438044,0.015346332239482008,0.02920229654915163,0.00926613889862711,0.02863100695271445,-0.02798642256362731
2016-07-31,0.0356098072286859,0.036407178367891424,0.06377472406124318,0.04557167047044097,0.016976002916432975,0.03667305903828266,0.0075378037057356895,0.02546668933924702,0.015168335517277606,0.07811623471334013
2016-08-31,-0.0012191755612808164,0.004796864488578079,0.019200000965643005,0.03846876026850676,0.03562937953687051,0.009398502517138141,-0.004857261292473204,0.01890744502790629,0.013915801992030585,0.01841975180164941
2016-09-30,-0.0012344825997834263,-0.0017756818909555605,-0.025910442104764564,0.011458921912080422,-0.026183190941085233,0.01080622129597475,0.005505996868030768,0.007814951448076935,0.0019254005047797975,0.024038829991058948
2016-10-31,-0.01942562503747225,-0.011518721567712498,0.05928203556995082,-0.014569181265641773,0.031879689939405154,0.013447367416288047,-0.027754997495255528,-0.0032570801058597046,-0.006443184648079617,-0.001347103726987029
2016-11-30,0.03417444676998316,0.008909343009705806,0.05070065916710553,-0.03358276643990932,0.048232022530617646,-0.005318553474013443,-0.039731612756759245,-0.015867023094410574,-0.030765897058126525,-0.00593275379696243
2016-12-31,0.018200754044233047,0.05681452674054799,0.044017307826755614,-0.016964264764541714,-0.04504505336096376,0.0013840927807495795,-0.004594242509049164,0.01749163592691076,0.01137759358131852,0.01515284775534315
2017-01-31,0.017884341374735824,-0.00359692324719163,-0.003820685693538328,0.0585258735917511,0.017891589770324234,0.021013670503053028,0.01127385849551762,0.018524732524513303,0.012511485704140842,0.04341852837428049
2017-02-28,0.037198260541408734,0.02810174386315678,0.004077969302580753,0.035875349508433185,0.026135695306925832,0.03201964447313954,0.004726116592148295,0.012407475775249975,0.016815543734712116,0.048657817634010635
2017-03-31,-0.00038923017041514463,0.029440363007778636,-0.010969721726932447,0.032434315069984176,-0.005928619044196393,0.006261236637823631,0.0015368526269974449,0.0005788801938758758,0.0031925053095791514,0.02506645551722197
2017-04-30,0.00909121690255299,0.015611061552185612,0.01520313327967382,0.020999810242678496,-0.02105685188644646,0.006164182511985805,0.011271609851767141,0.017307329302583323,0.012454775596666003,0.02440935324041889
2017-05-31,0.011576210049492719,0.007491797773127695,0.02364099321030544,0.04384099122354157,-0.011880844135877755,0.017090761750405026,0.015474674448820905,0.01260632047032018,0.007139813603253548,0.041483093296564785
2017-06-30,0.004813831992702466,-0.027231467473525006,0.01948340429819595,0.012324918888976688,0.024140103645027722,0.03529129385143692,-0.0008775217885755788,0.001682408624682227,-0.001947549960784637,-0.027470936245914585
2017-07-31,0.019348768883515444,-0.004006642591665055,-0.0054034681030656895,0.05061460592913969,0.02524756243447368,0.0031033942051377217,0.016812967408536324,0.015048061617702405,0.00851218364024094,0.04266814140468797
2017-08-31,0.0005464923288669432,-0.010506814873627146,-0.013999371649340064,0.011383716820743572,0.02681981333493022,0.015195644522615126,0.00990674665077834,0.006257041121711138,0.013516047199013295,0.03237454100367198
2017-09-30,0.019302894827342154,0.038194072964587544,0.03614126672584672,-0.0015632758906075628,-0.0035309940163233966,-0.01906708811254343,-0.009007789627165736,0.006834830234087123,0.0005863908816953153,0.005937913727349963
2017-10-31,0.022188174774546043,0.018188375927452594,0.08131790287812901,0.05270041261420566,0.013257615910452936,0.039470567048730976,-0.0037836254200408273,0.0037094038971765926,0.0038290438543986554,0.07673721946667976
2017-11-30,0.028082601368405458,-0.02158291584433991,0.03240789746865391,0.0009623965423715131,-0.02244218236770712,-0.021619818784857858,0.011105343358060186,0.00030880574346453353,-0.0015039737884600922,0.009340679388477404
2017-12-31,0.009831619818853499,0.006439266595981374,0.0017592990262689234,0.025872316621215363,-0.00301942488637974,0.007804599050797112,0.003464804197263425,0.0046249038108210115,0.0038554446386595965,-0.0003072696381447404
2018-01-31,0.056178724645703726,0.01613649211161916,0.014643131060305903,0.07983436711880576,0.052510422802321655,0.04330884743386654,0.011916911493027165,0.011947099834796856,-0.0017173203015396457,0.07566580484188834
2018-02-28,-0.038947379604151844,-0.040029332928741224,-0.0445942102207566,-0.054206315390806226,-0.0636126467428918,-0.02596590893739903,-0.008873253391689161,-0.013935679771785536,-0.013624194355291443,-0.0011177597740949965
2018-03-31,-0.026884513768364315,-0.023075099438927382,-0.027820070834828847,-0.014716187806587344,-0.0277694599755538,0.009617705009583588,0.01064392167607312,-0.0014444329424358737,0.0005706590625736701,-0.039485086870556615
2018-04-30,0.002718801001185378,0.03896243966888657,0.047243209985877055,0.00037255300413208126,-0.027348325726057388,-0.02395807862821442,-0.016017137158325295,-0.0022790063397506695,-0.010208499109588653,0.0003153413570190846
2018-05-31,0.02160835331659139,-0.00586525485310907,-0.011841353897810492,-0.01548904763516945,0.0042962372722106235,0.020368028163199492,-0.00758531776032083,-0.015061408166365349,-0.007295740867319697,0.07134100422073944
2018-06-30,0.004842400204046138,-0.008171043700725744,0.004625296484702446,-0.05089496036726904,-0.08013506170622009,-0.003498863444095335,-0.0044462915369144805,-0.004508151185515306,-0.006645354886378947,-0.00393150516980665
2018-07-31,0.03602158646541875,0.03074250519832611,0.011173076655797587,0.0013406039964491967,0.010178695224936973,0.02035635619378584,-0.0016693889667919275,0.01654647194903105,0.01651665697678822,0.020358760585570755
2018-08-31,0.030263218631604083,-0.023875794795842897,0.013808365094538644,-0.009968700812331477,-0.052548653682153446,0.0005815052394255726,0.0010489399038381023,-0.010336412054203515,-0.013459025823159441,0.0673609714906108
2018-09-30,0.0042943009181395375,0.002406738868832692,0.05488221157525741,-0.018950330762764533,0.03526281992477753,-0.00520610198536875,-0.008620281521845258,0.013699636893602998,0.013261283509993695,-0.003872785768642566
2018-10-31,-0.06940335897981464,-0.05629208205021141,-0.09119304943109552,-0.10958368259290308,-0.07746894217307321,-0.1094105760861468,-0.011170685281869342,-0.018206641615251096,-0.013662779243764803,-0.08047985356297312
2018-11-30,0.01785938179914015,-0.011393490224274827,0.01964374835199645,0.05127400527174597,-0.005607459400188142,0.008763401423976358,0.003127183007305598,-0.009540486364391839,-0.0015982682209108856,-0.02121463884113284
2018-12-31,-0.09177695576721734,-0.05549805588967527,-0.10452703361719762,-0.034107416472648366,-0.036431665705891514,-0.01624388275521016,0.020217947721092484,-0.007501226339699687,0.01366040741249921,-0.08536154906377126
2019-01-31,0.07868440473103688,0.062253813120094925,0.03790800493835311,0.07301345309956964,0.036359575539637534,0.02105904860594965,0.015225030396815439,0.04389423304554857,0.031869792585945356,0.06877635967693041
2019-02-28,0.02972893014311606,0.03939554465107209,0.02944473942510384,0.01630090432578779,0.1378877671476102,0.046002621759800855,-0.005755986958635636,0.0138844315836896,0.008007631720189192,0.06625915609202511
2019-03-31,0.01792428775107835,0.016872317596566377,-0.008386656915356228,0.017267437466938595,0.05093721289078301,0.024243515121997294,0.012519440092244948,0.004628421787867142,0.013656241485082469,0.04751538021173497
2019-04-30,0.03931343494213935,0.03234060513334569,0.049652430159470295,0.017717193477695625,-0.004018108179288049,0.030700946524023776,-0.0029610170551149896,0.008438862774182468,0.003974521049853392,0.06357954370516326
2019-05-31,-0.06577772648116154,-0.056956688386354926,-0.07446696195155789,-0.09060218978102186,-0.05835712051206832,-0.04278369361754897,0.013541500814838393,-0.01038980315033674,0.006152594922386109,-0.08913270032422424
2019-06-30,0.06893018320821498,0.0428385628353114,0.03275199151117003,0.05754991471857118,0.02766140361045122,0.022130801667668454,0.022171597428567783,0.0317942968559592,0.02708045217489973,0.09054505005561739
2019-07-31,0.013128195366039375,0.002338451944812414,0.011544036638603705,-0.020397320835626065,-0.015566934933219922,0.008664753798168334,-0.0027787568400852985,0.0042831749089431975,0.009954826192428665,0.03263245322608845
2019-08-31,-0.01809165274226776,-0.016305052233195894,-0.03796941946041943,-0.03951344231812193,-0.01577797283279203,-0.01900994197052608,0.020334764763996458,-0.015556190813922857,0.002490845592126157,-0.0170035629872649
2019-09-30,0.017181167690656807,0.03602297881311256,0.050784930910720893,0.017806727434056535,0.006566335335594253,0.019931154967249176,-0.010171581038785878,0.0047402353944438185,0.0003683068610136898,0.014433877624259753
2019-10-31,0.020431747482144935,0.009156810377718427,0.05383382117169466,0.044302668859345085,0.008215300278226367,0.048850012188725644,0.006659063901522549,0.008071160253980667,0.005338863190818238,0.038093620875077935
2019-11-30,0.03404706409091518,0.026918714555765666,0.016001629516937177,0.005141632041284705,-0.01948580020320534,0.011520674442784484,-0.00758264622023579,0.0007918713786037185,0.0002880351218103676,0.051649400218102486
2019-12-31,0.028589803182446305,0.020641582603146524,0.015571022640681553,0.06857563516931564,0.06202791731560886,0.04417658798371038,0.005831477476028817,0.025908009631284402,0.015207736930916668,0.044193703094012916
2020-01-31,-0.001628089811129274,-0.012336475567525929,-0.019083030458281858,-0.04504424935083284,-0.024128855089170176,-0.04184664011589423,0.012764838044431586,0.0012752348251720742,0.015425644078939205,0.03894064561778087
2020-02-29,-0.08411046900964814,-0.08536436901950284,-0.08886895081184465,-0.028967277704814887,-0.03232759779178951,-0.017653608929021902,0.006725940780690848,-0.018309450750367027,-0.001967605882702758,-0.0744783172333041
2020-03-31,-0.12511932083595656,-0.14798349527485688,-0.10528090674153479,-0.11884941422992679,-0.045136902215877295,-0.14028393125502014,-0.02240649583659193,-0.13546274041054798,-0.10679596440017554,-0.08706204332446885
2020-04-30,0.12684410293315374,0.06239455102168323,0.06748846672915021,0.09118817018332748,0.03991788520217465,0.1322694750547484,0.019633379529520417,0.04369169490933227,0.02595369079571207,0.13733420062784582
2020-05-31,0.04528177501261843,0.0303796723818488,0.08340229051748338,-0.004754923326861449,-0.0027030693525569305,-0.004546885319874017,0.0043870158331022245,0.0510296882758928,0.04611718780608569,0.06831406191719515
2020-06-30,0.018388403283502663,0.028484986870647155,0.01875180833252199,0.07779591511725115,0.046390854421493044,0.06206087280756267,0.008884283556493566,0.022766138970518518,0.024920670318782787,0.07076561399833568
2020-07-31,0.0551012969754443,-0.01112837875339956,-0.025939356088035992,0.09153706918843052,0.10900118404891113,0.0897976463785275,0.031893410418358456,0.04549825936402842,0.031206225881283276,0.05558937014292712
2020-08-31,0.07006468732421922,0.028569023096567836,0.06585720865960387,0.030880909675454316,0.025882120490983818,-0.0057916429789651724,-0.0015246285442097488,0.01636588780473276,0.005418386757488405,0.1183130061419178
2020-09-30,-0.0392279540954944,-0.014788136749338432,0.0019602623363423888,-0.012704561495658462,-0.05230915661295232,-0.006023134746196868,-0.0035969129321619144,-0.018684834503538573,-0.012639115173826881,-0.05415707577571121
2020-10-31,-0.0276657746060065,-0.05187072475006216,-0.008970839918016282,0.032635621539842674,0.0020136405502459986,0.002455333779176616,0.0009564527470936076,0.0007302113886951478,-0.0012413123951950135,-0.05154388287516542
2020-11-30,0.10754565805086314,0.13728239280289745,0.15043175540200182,0.0746715610510047,0.05185961869815525,0.09377635230672854,0.018182200974893332,0.049861084662325444,0.03069903434840353,0.11261071710816654
2020-12-31,0.03712140665943231,0.024835627696732976,0.038229724116485064,0.06856928838951304,0.02397401934986454,0.07357342367387631,0.013432494171259675,0.024680760399081497,0.015151574854343515,0.05681472256814736
2021-01-31,-0.011136640158463607,-0.007969325614615275,0.007987853157883862,0.04224206822101029,0.002879297819882165,0.027543130745364186,-0.008807009668792595,-0.0016453441252760033,-0.008492885461717236,-0.009671450019203375
2021-02-28,0.026091474971999817,0.023089554124036793,0.04708822743705676,0.009079903147699797,0.007467839425518097,0.05386928924034451,-0.017213107797748876,0.00135827316044288,-0.014216287698765286,0.010700183330983024
2021-03-31,0.04243863400810777,0.06076693251685228,0.007346196455777054,-0.030780510564553776,-0.019141199402692433,0.02991951760709055,-0.019236705176823403,-0.009253196663959894,-0.012503971279705123,0.016421034272259463
2021-04-30,0.05242531255584737,0.018133147113593928,-0.01254917954131074,0.023491871372376405,0.0014364109250906143,0.06910845450069458,0.01263296128527043,0.019028012852061186,0.013271969609835763,0.05215223975358857
2021-05-31,0.005486502581813157,0.02142252909302922,0.001646847233313986,0.010979116832853908,0.048920233395302715,-0.02836224985284619,0.009391623831851527,0.009377910146139598,0.009186393374175934,-0.010478547518378342
2021-06-30,0.02221397632316946,0.013609096606679083,-0.0023752532910512603,-0.002166660020470279,-0.00671557307652626,0.04025150526439747,-0.008822223293374782,0.001960594895321553,0.007167066104229097,0.06903783792692834
2021-07-31,0.02274810936591054,0.01965374083561522,-0.052374430952436324,-0.08401715777694885,-0.05397643181368217,-0.028613733465649438,0.013310071864624988,0.001065087455586279,0.0015986155224239802,0.038184915667108695
2021-08-31,0.028990321391681118,0.019794689652185227,0.029539734323818845,0.024752403251843358,0.043146186874090775,0.014082114358039854,-0.004158525799045926,0.006365626650308719,0.00974246216462782,0.03435985966475459
2021-09-30,-0.047569140421166334,-0.03412759089364592,0.04852767257847579,-0.043157401756950375,0.006836176684706707,-0.03176162316348097,-0.017769114932389328,-0.011020568344801522,-0.016628250419876145,-0.05824270485625067
2021-10-31,0.06914387330123462,0.04551351113651858,-0.019012544198045322,0.012384681557948474,-0.005838011505627461,0.003108397693030396,-0.0024170257412495883,-0.005352106090018575,-0.004169640774846423,0.08119809591322616
2021-11-30,-0.00833373141847149,-0.02639271519000652,-0.037065776845285114,-0.036640930600524646,0.004665754808679035,0.025922138807505046,-0.002924999686760677,-0.01984978074879269,-0.010706673574197984,0.04228941654211662
2021-12-31,0.04361287497262989,0.053654743390357806,0.03486299932139447,0.013002615730884015,0.02129360442685191,0.04539194939567692,-0.001396174960753757,0.01850566381632767,0.009753683037582289,0.03334629758019511
2022-01-31,-0.05258508910699977,-0.03878638786387867,-0.062161295734084576,-0.03505427031571362,-0.07647038621892832,-0.029883351519635615,-0.020493529061094962,-0.025384479036056912,-0.02633481734078483,-0.06924348295668387
2022-02-28,-0.03136052086678265,-0.033633339020644915,-0.017597228055127756,-0.024083639305495064,0.030006782807368237,-0.0012571855338795457,-0.011885749085405654,-0.02394507129497339,-0.04541143011873752,-0.05018847490048807
2022-03-31,0.03577323877328009,0.006069166427578265,0.04880381440368664,-0.03263295498023211,-0.06068296678572027,0.002339087863368672,-0.030452729360410748,-0.008582250925985115,-0.023359525216906745,0.03440386502045419
2022-04-30,-0.08795671914903935,-0.011999298030097028,-0.03499209062941766,-0.05118570887098095,-0.0630772433332113,-0.06224273700975558,-0.054788211692835306,-0.04591532787993738,-0.04327023833023613,-0.11312489263013226
2022-05-31,5.324388360872234e-05,-0.015630897666466748,0.016086919274878042,0.002188449848024243,0.045737157387294,0.012993470417992148,0.002729484188896372,-0.0009311562256261673,-0.00015451736047997886,-0.010133171912832981
2022-06-30,-0.08391999322386645,-0.08153828803428453,-0.03250610341718041,-0.054539782672744064,0.06659151457102253,-0.11792403156397313,-0.03208772068385437,-0.07526330953676742,-0.04572784378607848,-0.09373840653270218
2022-07-31,0.09111634763220589,0.07635068762278996,0.05337013091330123,-0.017743886791069308,-0.04277564749886431,0.011759286052019036,0.0212588955995118,0.04043874667187011,0.0210530727960004,0.13479774714794693
2022-08-31,-0.04244011921681046,-0.05286454174176913,0.010427082718861058,0.0021834061135370675,-0.015707427492239967,0.006357970329471829,-0.03946134117800377,-0.01510457273660175,-0.0053898573278548835,-0.06258993661326971
2022-09-30,-0.09339570164348932,-0.06569184814029672,-0.07668930812953223,-0.1338472711021731,-0.05550916294051034,-0.11068640596100543,-0.05137971843152764,-0.05087349806934395,-0.05526283451729786,-0.12046669373118167
2022-10-31,0.07986345457689326,0.06278200335181117,0.06362480775688684,-0.058884230893260225,-0.04328376961965874,-0.03537019407683517,-0.006877352051822627,0.021448870645852665,-0.008819347497562385,0.0775440536577158
2022-11-30,0.053752860293699856,0.06754002911208157,0.01382983427977802,0.18638066520467844,0.089114745101319,0.1490221818954034,0.04706095104000961,0.05009571041520968,0.06631898019715791,0.05838572505834106
2022-12-31,-0.058971449299161094,-0.034428688301063604,-0.06702029640684204,-0.010378357562337515,-0.01969863565758645,-0.049857690588760994,0.005407686924148167,0.006578088975403423,0.008498213646556653,-0.08423764112682229
2023-01-31,0.06175283240005203,0.06665254536468268,0.047236390810323936,0.08597945365398063,0.05386762776045262,0.07975206699255688,0.0328288876450051,0.04177684002940126,0.03200730317977084,0.09258943821155798
2023-02-28,-0.026112446646715304,0.017431212903510573,0.004334523482358854,-0.0690137059930126,0.007352098754511038,0.015629667478971765,-0.03324408576538564,-0.018929858831584625,-0.022334038894630585,0.002936851375095439
2023-03-31,0.03505157235872702,-0.007091583353213027,0.02171280163348821,0.03425514308257793,-0.002056650114876657,0.023495545282798513,0.031621580465875494,0.00921136358971205,0.012429902857656131,0.10869400821758958
2023-04-30,0.01464236088297044,0.0192206884501136,0.02906266003078284,-0.024189196732597784,0.01540395861723387,-0.018205124003816464,0.004412584006843076,0.006374937256699342,0.003938682363884181,0.004156909108822272
